StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1701,16,0,0,2,13,6,0,3,0,0,0,0,2.6901498030104545,2.0
1702,18,1,2,4,7,15,0,0,1,0,0,0,1.6052743861754348,4.0
1703,15,0,0,1,12,12,0,3,1,0,1,1,2.709889487418108,2.0
1704,18,1,1,2,0,13,0,0,0,1,0,0,1.528563501341875,4.0
1705,15,1,3,2,1,16,1,3,0,1,0,0,1.7785692022870156,4.0
1706,15,0,0,3,9,11,0,1,1,0,0,0,2.1219640588635724,3.0
1707,18,1,0,1,10,28,0,3,0,0,0,0,0.4059048314284253,4.0
1708,18,0,0,2,17,23,0,2,1,0,0,0,1.123926327741214,4.0
1709,18,0,0,2,2,23,0,3,0,0,0,0,0.8703304110318186,4.0
1710,18,0,2,1,16,19,0,2,1,1,0,0,1.8228292080685773,4.0
1711,17,0,3,2,4,12,0,3,1,0,0,0,2.231182931946249,3.0
1712,16,1,0,1,7,23,0,1,0,1,1,0,0.9669677174911444,4.0
1713,15,1,0,2,6,19,0,4,0,1,0,0,1.69185894616234,4.0
1714,18,0,0,3,8,14,0,3,0,0,0,0,2.0697582058612616,3.0
1715,18,1,2,2,3,23,1,1,1,1,0,0,1.0578761267920678,4.0
1716,18,1,0,2,10,20,0,4,0,0,0,0,1.3214272070130963,4.0
1717,17,0,1,2,16,3,1,2,1,0,0,1,3.5169407207158963,0.0
1718,18,1,1,0,8,21,1,3,0,1,0,1,1.0491570024752104,4.0
1719,18,0,1,1,9,1,0,3,1,0,0,0,3.4861413290978023,1.0
1720,18,0,0,2,16,27,1,0,1,0,0,1,0.586837405483887,4.0
1721,16,1,2,1,14,17,0,4,0,1,0,0,2.3588158974550537,3.0
1722,17,1,0,1,9,1,0,2,0,0,0,0,3.152222285699565,1.0
1723,18,1,0,2,5,24,0,1,0,0,0,0,0.5878350833437533,4.0
1724,15,0,2,1,17,14,0,3,1,1,0,1,2.66889332908893,2.0
1725,15,0,2,1,11,29,0,3,0,0,0,0,0.3043720342532843,4.0
1726,15,1,0,2,4,25,0,0,0,1,0,0,0.2806703078814149,4.0
1727,17,1,0,1,5,18,0,1,1,0,0,0,0.8730911973563495,4.0
1728,17,1,0,3,16,14,0,3,0,0,0,0,2.330783482945125,3.0
1729,15,1,0,3,0,25,0,0,1,1,1,0,0.318850908518507,4.0
1730,18,0,0,2,19,19,0,4,0,0,0,0,1.7922893205354298,4.0
1731,17,1,0,1,2,9,0,3,0,1,0,0,2.573219136505813,2.0
1732,15,0,0,2,15,27,0,2,0,1,0,0,1.0844901258226167,4.0
1733,15,0,2,3,7,23,0,2,1,1,0,1,1.0866966802818123,4.0
1734,18,1,1,2,9,19,0,2,0,0,1,1,1.00411266268769,4.0
1735,16,1,1,1,17,10,1,2,1,0,0,0,2.824604892517854,2.0
1736,17,1,0,2,8,25,1,3,0,1,1,1,1.364373782117196,4.0
1737,18,0,3,3,10,9,0,4,0,0,0,1,2.6072864007904446,2.0
1738,15,1,2,2,0,28,1,2,1,0,1,0,0.5684680837933294,4.0
1739,15,1,2,2,0,22,0,2,0,0,0,1,0.5737961933285499,4.0
1740,18,0,2,2,4,4,0,1,0,0,0,0,2.258071035198048,3.0
1741,17,1,3,2,13,8,1,3,0,0,0,0,2.840092975101314,2.0
1742,16,0,1,0,2,19,0,3,1,1,0,0,1.6831172628416484,4.0
1743,16,1,0,2,2,18,1,3,1,0,0,0,1.7209071500753406,4.0
1744,15,0,1,0,8,12,0,0,0,0,0,0,1.5377839093207275,4.0
1745,17,1,2,2,12,17,0,3,0,1,0,0,2.0634635075132985,3.0
1746,16,1,2,1,14,16,0,2,1,0,0,0,1.878547509948441,4.0
1747,17,0,1,2,3,26,0,3,1,1,0,1,0.8632708590471806,4.0
1748,17,0,0,1,1,5,0,3,0,0,0,0,2.513286133011632,2.0
1749,15,1,0,2,18,9,0,3,1,1,0,1,2.7721632696203784,2.0
1750,16,0,3,2,5,1,1,2,0,0,0,0,2.8883859357893624,2.0
1751,18,0,1,1,17,23,0,3,0,1,0,0,1.3371610494936967,4.0
1752,15,0,1,1,17,5,0,0,0,0,0,0,2.3706116146947664,3.0
1753,16,0,0,1,15,27,0,3,0,0,1,0,0.8544646477713151,4.0
1754,16,1,0,3,3,27,1,0,0,0,0,0,0.3226418269944476,4.0
1755,16,1,2,2,16,20,0,2,1,1,0,0,1.834226997089304,4.0
1756,16,0,1,2,15,12,0,1,0,0,0,0,1.9900604524480008,4.0
1757,16,0,2,1,11,17,1,3,0,1,0,0,2.226983393791037,3.0
1758,17,0,0,2,6,6,0,2,0,0,0,1,2.60838689826964,2.0
1759,15,0,1,3,5,1,0,3,1,0,0,0,3.4063390822727126,1.0
1760,17,1,0,3,2,28,1,3,1,0,0,0,0.8670343739276987,4.0
1761,18,1,2,2,10,13,1,3,0,1,0,0,2.166091325158555,3.0
1762,16,0,0,0,11,4,0,1,0,1,0,0,2.4229283329107885,3.0
1763,15,0,0,1,7,17,0,3,0,1,0,0,1.509557877776469,4.0
1764,16,0,1,0,9,10,1,2,0,1,0,0,2.44385726431874,3.0
1765,15,1,3,1,7,9,0,0,0,0,0,0,2.0038283786309425,3.0
1766,17,0,0,1,12,10,1,1,0,1,0,0,2.465306489467062,3.0
1767,15,1,2,1,18,26,0,1,1,0,1,0,0.8447920018716684,4.0
1768,18,0,0,1,3,1,0,0,0,1,0,0,2.731058898448731,2.0
1769,18,1,0,3,7,14,0,2,0,0,0,0,1.736011489374202,4.0
1770,15,0,0,2,2,6,1,0,0,1,0,0,2.5896707308558047,2.0
1771,15,1,0,3,12,8,1,2,1,0,0,0,2.7423611231016096,2.0
1772,15,0,1,2,14,4,0,1,0,0,0,0,2.4959194397063627,3.0
1773,15,0,0,1,18,6,1,1,0,0,1,0,2.8534371942017955,2.0
1774,18,0,0,2,5,19,0,4,1,0,0,0,1.5913479919456928,4.0
1775,16,1,3,1,19,1,0,2,0,0,1,0,3.209673328360458,1.0
1776,15,0,0,2,1,2,1,1,0,1,0,0,3.127617865184041,1.0
1777,15,1,2,1,12,1,1,2,0,1,1,1,3.453275896757228,1.0
1778,18,1,0,4,1,20,1,1,1,0,0,0,0.8227735669667381,4.0
1779,18,0,1,1,17,21,1,0,0,0,0,0,1.2173352280449594,4.0
1780,17,0,0,1,10,22,0,0,1,0,0,0,0.7626843112270509,4.0
1781,15,0,0,3,13,18,0,4,0,1,1,0,2.145848670885439,3.0
1782,17,1,0,0,16,3,1,3,0,0,0,0,3.299131001833344,1.0
1783,18,0,0,2,3,23,0,3,1,0,1,0,1.1708122846030742,4.0
1784,18,1,0,2,0,19,0,4,0,0,0,1,1.4245956528715278,4.0
1785,16,1,1,3,17,6,0,4,0,0,0,0,2.9026593668557465,2.0
1786,15,0,2,4,6,27,0,3,0,0,1,0,0.691477418739295,4.0
1787,17,0,2,4,2,21,1,3,1,0,1,1,1.8865425000782805,4.0
1788,18,0,1,0,9,6,0,2,0,0,0,1,2.635341351261105,2.0
1789,18,0,0,3,11,16,1,1,0,0,0,0,1.5003394189345471,4.0
1790,17,0,0,2,0,18,0,2,0,0,1,0,1.2355538161189008,4.0
1791,16,0,0,2,5,21,0,2,0,0,0,0,0.604613405510861,4.0
1792,18,1,0,1,0,15,0,4,0,0,0,0,1.3881389762566787,4.0
1793,15,1,1,2,8,2,0,2,0,0,1,0,3.3005522062792574,1.0
1794,18,1,1,4,17,14,0,3,0,0,0,1,2.16864159345454,3.0
1795,15,0,0,3,19,13,0,2,1,1,0,0,2.797267479731933,2.0
1796,17,1,0,2,12,14,0,1,0,0,0,0,1.7174586153875433,4.0
1797,15,1,2,0,3,13,0,2,0,1,0,0,1.6879004923340846,4.0
1798,17,1,2,1,18,6,0,2,1,0,0,0,2.95214586347002,2.0
1799,15,1,0,3,10,24,0,2,1,0,0,0,0.9633750092514732,4.0
1800,17,1,3,2,3,2,0,2,1,0,0,0,3.3349718279859157,1.0
1801,15,0,3,2,18,29,0,1,0,0,0,0,0.4436406552124723,4.0
1802,16,0,0,0,15,16,1,2,1,0,0,0,1.955791738835412,4.0
1803,15,1,0,2,14,9,0,3,1,1,0,0,2.850351339225344,2.0
1804,15,1,1,2,14,14,1,2,0,1,0,0,2.370067422230533,3.0
1805,16,1,3,3,4,28,1,2,0,0,0,0,0.1525907792336783,4.0
1806,18,0,2,2,4,5,0,0,0,0,0,0,2.123043126970309,3.0
1807,18,0,0,1,13,27,1,1,1,0,1,1,0.9220132315429356,4.0
1808,15,1,0,2,4,16,0,2,0,0,0,1,1.42899323811113,4.0
1809,16,0,1,0,8,16,1,2,0,1,0,0,1.8934409155419147,4.0
1810,15,0,1,4,15,13,1,2,0,0,0,0,1.9395846660340497,4.0
1811,17,1,0,1,15,23,0,3,1,1,0,0,1.511276997165948,4.0
1812,17,0,2,2,9,24,0,1,0,0,1,0,0.8256041743927887,4.0
1813,15,0,1,1,15,17,0,0,1,0,0,0,1.7643543086537177,4.0
1814,18,1,2,2,16,24,0,2,1,0,0,0,1.295594900495879,4.0
1815,18,0,2,2,13,4,0,2,0,0,0,0,2.4737171780781475,3.0
1816,15,0,2,2,4,28,0,2,0,0,1,0,0.0197984850174091,4.0
1817,15,1,0,1,5,7,0,3,0,0,0,0,2.202958505711277,3.0
1818,17,0,1,1,6,6,0,3,1,0,0,0,3.0400254359810663,1.0
1819,18,0,0,1,2,22,1,1,1,0,0,0,1.0690799865648395,4.0
1820,15,1,1,2,5,3,1,4,1,0,0,0,3.9417600224442615,0.0
1821,17,1,0,0,4,17,0,1,0,0,1,0,1.48259597306949,4.0
1822,18,1,1,2,9,4,0,3,0,1,0,0,3.042275369333665,1.0
1823,16,0,0,3,18,15,0,3,0,1,0,0,2.1039665103433465,3.0
1824,17,1,0,3,2,13,0,3,0,0,0,0,1.7875223290156508,4.0
1825,18,0,0,2,14,26,1,1,1,0,0,1,1.1003818825946587,4.0
1826,18,1,0,2,13,26,0,2,0,0,0,0,0.8545582885805375,4.0
1827,17,0,2,0,1,18,0,2,0,1,0,1,1.199651387587034,4.0
1828,16,1,2,2,18,13,1,1,0,0,0,0,2.591940919144186,2.0
1829,17,1,1,3,11,8,1,0,0,0,0,1,2.28221274517396,3.0
1830,18,1,0,1,7,5,0,2,0,0,0,0,2.754877493270432,2.0
1831,15,1,0,2,15,16,0,2,0,1,0,0,1.9212686469167608,4.0
1832,15,0,0,3,5,18,0,3,1,0,1,0,1.5835564956915291,4.0
1833,17,1,0,3,13,11,0,1,0,0,1,0,1.7233856864018513,4.0
1834,18,1,2,1,0,3,1,3,1,0,0,0,2.8760550053652034,2.0
1835,15,0,0,2,16,15,0,1,0,0,0,0,1.8889919304287464,4.0
1836,18,1,0,1,8,24,0,3,1,1,0,0,1.369369967422703,4.0
1837,17,0,0,1,12,10,1,2,0,0,0,0,2.550546233695912,2.0
1838,15,1,0,3,4,21,1,2,1,1,1,1,1.943573340544709,4.0
1839,18,1,1,3,13,3,1,3,1,0,0,1,3.3104012689001965,1.0
1840,15,1,1,2,15,16,0,1,0,0,0,0,1.418938674503826,4.0
1841,17,0,0,0,9,7,0,1,0,1,0,0,2.3530546550379574,3.0
1842,18,1,0,3,12,13,0,2,0,0,1,0,1.7528862062165578,4.0
1843,15,1,0,2,9,26,0,1,1,0,1,0,0.5139629886917817,4.0
1844,17,1,0,1,17,1,0,2,0,0,0,0,3.0219548675332906,1.0
1845,15,0,0,2,9,10,0,1,0,1,0,1,1.8347494481922708,4.0
1846,15,0,3,0,16,10,0,3,0,0,0,0,2.275700147008356,3.0
1847,16,1,1,2,16,23,1,3,1,1,0,1,1.7676467845806807,4.0
1848,16,0,1,2,8,21,0,0,1,0,1,0,1.353723074286344,4.0
1849,17,1,0,1,4,23,1,3,0,1,0,0,1.0342011685600785,4.0
1850,16,1,0,1,8,5,0,2,0,0,0,0,2.758341831164698,2.0
1851,17,1,1,1,16,20,1,2,1,0,0,0,1.7899668741623316,4.0
1852,16,1,1,0,4,20,0,2,1,0,0,0,1.223973606916021,4.0
1853,15,1,2,2,10,13,1,3,0,1,0,1,2.443619105420938,3.0
1854,17,1,0,3,16,29,0,2,0,1,1,0,0.3629570027561279,4.0
1855,17,1,1,0,7,9,0,3,1,0,0,0,2.251753921949751,3.0
1856,15,0,0,0,12,25,1,1,0,0,0,0,0.9000416924553322,4.0
1857,17,0,2,2,4,26,0,4,0,0,0,0,0.6566169233161951,4.0
1858,17,0,1,3,2,7,0,3,1,0,0,0,2.186426951334845,3.0
1859,16,0,1,1,15,6,1,1,0,0,1,1,2.88313626573597,2.0
1860,17,0,0,1,1,7,1,3,1,0,0,0,2.877853697636979,2.0
1861,18,0,1,2,5,27,0,2,0,0,0,0,0.0120634896338959,4.0
1862,15,0,0,1,17,7,0,1,1,0,0,0,2.583738162772638,2.0
1863,16,1,0,0,6,22,0,1,0,1,0,0,1.1615545310949262,4.0
1864,16,1,0,2,19,1,0,0,1,0,0,0,3.301690512687678,1.0
1865,18,1,1,2,19,26,1,3,0,0,0,0,1.5051727733314488,4.0
1866,15,1,0,2,5,15,0,2,0,0,0,0,1.385696220554564,4.0
1867,15,0,0,2,0,8,0,2,0,0,0,1,2.240923948684623,3.0
1868,16,0,2,2,14,12,1,1,1,0,0,0,2.116723382234456,3.0
1869,17,1,0,1,9,22,0,2,0,0,0,1,1.0366568343647269,4.0
1870,16,1,1,1,2,11,0,2,0,0,0,0,1.6174602067259882,4.0
1871,15,0,0,1,14,26,0,3,0,0,0,0,0.8659455421420207,4.0
1872,18,1,0,1,0,21,0,4,0,1,0,0,1.320245987222631,4.0
1873,16,1,2,2,17,24,0,2,1,0,0,1,1.2597646826652291,4.0
1874,15,1,0,3,2,28,0,2,1,0,0,0,0.0815731844151463,4.0
1875,16,1,0,4,2,16,0,2,0,1,1,0,1.6896730848454322,4.0
1876,17,0,1,2,3,26,0,3,0,0,0,1,0.4604216497595421,4.0
1877,16,1,1,1,19,1,0,1,1,0,0,0,3.577043897429733,0.0
1878,16,1,1,1,13,12,0,2,1,0,0,0,2.0878721266068734,3.0
1879,15,0,0,3,16,0,0,3,1,0,0,0,3.3695843618327963,1.0
1880,15,0,0,2,7,25,0,0,0,0,0,0,0.0,4.0
1881,15,1,2,2,6,27,0,1,0,0,0,0,0.0946515916807701,4.0
1882,16,0,1,2,4,18,0,3,0,1,0,0,1.4053156279015715,4.0
1883,17,1,2,2,9,10,0,1,0,0,0,0,1.878264180025782,4.0
1884,18,1,2,3,11,4,0,2,1,0,0,0,2.871904770418778,2.0
1885,18,0,2,0,12,0,1,2,0,0,0,0,3.7079480402167513,0.0
1886,15,1,0,2,5,19,0,2,0,0,1,0,1.1748680910745393,4.0
1887,15,1,0,3,18,29,1,1,1,0,0,0,0.9954496418804064,4.0
1888,16,1,2,1,3,12,1,4,0,1,0,0,2.5287112567899213,2.0
1889,18,1,0,2,19,7,0,0,1,1,0,0,2.5968344902614566,2.0
1890,15,0,0,1,0,5,0,3,0,0,0,0,2.46060677377515,3.0
1891,17,0,2,4,9,28,1,0,0,0,0,0,0.5477807235419316,4.0
1892,17,1,2,0,6,16,0,2,0,1,0,0,1.803054426736249,4.0
1893,15,0,0,2,8,11,1,1,0,0,0,0,2.309975847769393,3.0
1894,15,1,0,1,11,0,0,1,0,0,0,0,3.0933639433242823,1.0
1895,18,1,0,2,8,2,0,1,0,0,0,0,2.615900723686996,2.0
1896,18,1,2,1,8,13,0,2,0,1,0,0,2.27691831821056,3.0
1897,16,1,3,1,14,25,0,2,1,0,0,0,1.0515315263472127,4.0
1898,18,1,0,2,13,7,0,1,0,1,0,0,2.747706159044371,2.0
1899,17,0,0,3,16,10,0,4,0,0,0,0,2.6216701040126886,2.0
1900,17,1,2,1,4,26,1,1,0,0,0,0,0.2432980938442744,4.0
1901,15,0,0,1,12,13,1,2,0,0,0,0,2.1947065208246226,3.0
1902,18,0,1,2,11,7,0,1,0,0,0,1,2.639906487707337,2.0
1903,16,1,3,2,7,28,1,2,0,1,0,0,0.8334934182533646,4.0
1904,17,1,0,3,9,2,1,3,0,0,0,0,3.402401590802249,1.0
1905,17,1,1,1,6,6,1,2,0,0,1,0,2.6162916954361832,2.0
1906,16,1,0,2,2,27,0,1,0,0,0,0,0.3397153849684515,4.0
1907,16,1,0,1,4,18,1,1,1,0,0,1,1.6977287802151977,4.0
1908,17,0,2,1,2,3,0,3,0,0,0,0,2.356856806870208,3.0
1909,17,1,0,2,13,24,0,1,0,0,0,0,0.8456248398851254,4.0
1910,16,1,3,2,13,15,1,2,1,0,1,0,2.246545273169087,3.0
1911,17,0,1,2,19,12,0,1,1,1,0,0,2.478699182829052,3.0
1912,15,0,0,1,14,19,0,1,1,0,1,1,1.3742882826190426,4.0
1913,15,1,0,2,1,18,1,1,0,1,0,0,1.3553810454285826,4.0
1914,16,0,0,2,17,4,0,3,1,0,0,0,3.060490750087925,1.0
1915,18,1,0,4,17,22,1,3,1,0,0,0,1.5569571221233611,4.0
1916,16,0,0,1,8,4,1,2,1,0,0,0,3.219531247903172,1.0
1917,16,0,0,1,11,19,0,1,0,1,0,0,1.150153548429549,4.0
1918,18,1,0,1,19,23,0,2,0,0,1,1,1.3214293024924364,4.0
1919,18,0,2,2,10,3,1,2,1,1,0,0,3.4913265883378144,1.0
1920,18,0,1,1,18,1,0,2,0,0,1,1,3.869586724204369,0.0
1921,15,0,2,3,1,25,1,0,0,0,0,1,0.1704636132529806,4.0
1922,17,0,0,1,3,12,1,4,0,0,0,0,2.197387290025697,3.0
1923,15,0,0,3,8,29,0,2,0,0,0,0,0.0211555827545139,4.0
1924,17,0,1,1,11,15,0,4,0,0,1,0,2.386799507281263,3.0
1925,15,1,0,2,16,21,1,0,0,1,0,0,1.3610312878747248,4.0
1926,17,1,0,3,19,1,0,1,1,1,0,0,3.5106808899730706,0.0
1927,15,0,2,1,7,18,0,1,0,1,0,0,1.4373707502913808,4.0
1928,18,1,2,4,0,16,1,3,0,1,1,0,1.8044174585321688,4.0
1929,16,1,1,2,16,4,1,2,1,1,0,0,3.262269864334146,1.0
1930,15,1,0,3,12,24,0,3,0,1,0,0,1.169658238097338,4.0
1931,17,0,2,2,3,17,0,3,0,0,0,0,1.4015509339508203,4.0
1932,18,1,1,1,9,27,0,3,0,0,1,0,0.5496018253589585,4.0
1933,15,0,2,1,14,22,1,3,0,0,0,0,1.5165082679194366,4.0
1934,15,1,2,1,15,20,1,3,0,0,0,0,2.0322195117185347,3.0
1935,18,0,2,0,9,17,1,3,1,1,0,0,2.289299775238682,3.0
1936,15,0,1,1,6,7,0,2,1,0,0,0,2.086687740995232,3.0
1937,16,1,0,1,19,26,1,3,1,0,0,1,1.6676669904535018,4.0
1938,15,1,1,2,13,14,1,3,0,0,0,0,2.595889050696416,2.0
1939,16,0,1,2,8,12,0,2,0,0,0,0,1.9507691766596456,4.0
1940,16,1,2,1,5,12,0,4,0,0,0,0,2.1025418985543585,3.0
1941,18,1,0,1,14,15,1,0,0,0,0,0,1.3791671997209602,4.0
1942,15,1,0,2,4,21,0,2,0,0,0,0,0.6721996800613397,4.0
1943,18,0,2,1,3,19,0,1,1,0,1,0,1.1416385674703,4.0
1944,15,0,2,0,10,12,0,1,0,0,0,1,1.6210121147431664,4.0
1945,15,1,3,1,5,19,0,3,0,0,0,1,1.1221109734183077,4.0
1946,17,1,2,3,12,1,0,4,0,0,0,0,3.402044108383005,1.0
1947,15,1,1,3,2,2,0,3,0,0,0,0,2.683854738684956,2.0
1948,18,0,1,1,13,14,1,4,1,0,1,0,2.996856278708232,2.0
1949,16,0,2,2,5,22,1,1,1,1,0,0,1.2848657108072905,4.0
1950,15,1,1,2,0,18,1,1,0,0,0,0,1.2010533026138683,4.0
1951,17,1,1,2,2,12,0,2,0,1,0,0,1.978021718438136,4.0
1952,18,1,0,2,18,4,1,3,1,1,0,1,3.836698640240594,0.0
1953,15,1,0,2,17,25,1,0,1,1,0,0,1.1799034066853449,4.0
1954,18,1,2,1,4,21,0,4,1,0,0,0,1.5400594595413652,4.0
1955,17,1,0,0,15,5,0,3,0,0,0,1,3.158858262221248,1.0
1956,17,0,0,2,12,13,0,4,0,0,0,1,1.7524968355129966,4.0
1957,18,1,0,3,19,3,1,2,0,0,0,0,3.045113482146093,1.0
1958,15,0,0,2,7,21,0,2,0,1,1,0,1.1656039458580214,4.0
1959,16,1,0,3,13,18,1,3,1,0,0,0,1.7857607910876625,4.0
1960,17,1,0,4,1,22,0,3,0,1,0,0,0.8411087173537893,4.0
1961,15,0,3,1,7,6,0,1,0,1,0,0,2.397182557625913,3.0
1962,15,0,1,2,19,3,1,4,0,0,0,0,3.576909015459067,0.0
1963,16,0,0,2,10,1,0,3,1,0,1,0,3.2251582751891634,1.0
1964,17,0,0,4,5,26,0,0,0,0,0,0,0.0,4.0
1965,17,1,1,4,2,6,1,1,0,0,1,0,2.8066977641918256,2.0
1966,15,0,0,2,14,2,1,2,1,0,0,0,3.421837670026282,1.0
1967,15,1,2,1,12,14,0,2,0,1,0,1,2.1053092787971117,3.0
1968,16,0,1,2,7,0,0,3,0,0,0,0,3.1609020911559265,1.0
1969,16,1,2,1,19,1,0,0,0,0,0,0,2.993541560404552,2.0
1970,17,1,0,2,0,9,1,3,1,0,0,0,2.490220425623977,3.0
1971,18,1,1,3,6,15,0,3,1,0,1,0,2.1308327796408117,3.0
1972,17,1,0,1,18,24,0,1,1,0,0,1,0.8384648733197381,4.0
1973,15,1,3,2,6,27,0,2,1,0,1,0,0.6767710334068527,4.0
1974,17,1,1,2,5,14,1,1,1,0,0,0,1.7359565115853166,4.0
1975,18,0,0,2,10,23,1,1,1,0,0,0,1.254572618142762,4.0
1976,16,1,0,1,16,14,1,2,0,0,0,0,1.9226882349760128,4.0
1977,18,0,0,2,2,13,0,4,1,0,0,0,2.191998419606377,3.0
1978,18,0,1,3,18,21,1,1,0,1,1,0,1.757523486205053,4.0
1979,18,1,0,3,15,13,0,2,1,0,0,0,1.9241023198927736,4.0
1980,16,0,1,1,3,5,0,1,1,0,0,0,2.8079741296204626,2.0
1981,18,1,0,3,14,13,1,1,0,0,0,0,2.138772677122642,3.0
1982,18,0,1,2,7,16,0,2,0,0,1,0,1.3638410472397342,4.0
1983,18,1,2,1,8,17,0,3,0,1,0,0,1.722726052159269,4.0
1984,15,0,2,0,15,19,1,0,0,1,0,0,1.1921084719956991,4.0
1985,18,1,2,1,19,18,0,4,0,0,0,0,1.5347823896807868,4.0
1986,16,1,0,3,2,29,0,0,0,1,0,0,0.1152432109582913,4.0
1987,18,1,0,2,8,16,0,3,0,1,0,0,1.562359564441758,4.0
1988,18,1,1,2,9,15,0,3,1,0,0,0,2.096032624938282,3.0
1989,16,0,0,1,7,7,1,2,0,1,0,0,3.009238322704304,1.0
1990,18,1,0,2,7,6,0,1,0,0,0,0,2.071108064884564,3.0
1991,16,0,0,0,1,19,1,2,0,0,1,0,1.7473564518959883,4.0
1992,18,0,0,1,13,27,0,3,1,1,0,0,1.0798673690024294,4.0
1993,16,0,0,2,8,11,0,3,0,0,1,0,2.271400211003181,3.0
1994,18,1,2,1,3,8,0,2,0,1,0,0,2.117233031215417,3.0
1995,18,0,0,3,16,26,1,2,0,0,0,0,0.7435923583787316,4.0
1996,15,0,1,1,16,13,0,3,0,1,0,0,1.892745844623002,4.0
1997,15,0,0,2,9,19,1,4,0,0,0,0,1.58646418895305,4.0
1998,18,1,1,2,5,0,0,3,0,0,1,0,3.512322894833646,0.0
1999,18,1,0,2,12,9,1,3,0,0,1,0,2.629211521173767,2.0
2000,17,0,2,1,5,16,1,2,1,1,0,0,1.836642800001118,4.0
2001,16,1,2,0,4,16,1,3,1,0,1,0,1.834359140428028,4.0
2002,17,1,0,3,14,16,1,3,0,0,0,1,1.7660559772918876,4.0
2003,15,0,3,1,0,3,0,3,1,0,1,1,3.201710217015248,1.0
2004,15,0,3,3,1,16,1,2,0,0,0,0,1.263890771933725,4.0
2005,15,1,2,4,0,17,0,2,0,1,1,1,1.4277243762746905,4.0
2006,15,0,2,1,3,19,0,2,0,0,1,1,1.0707079518820537,4.0
2007,18,1,0,1,1,22,0,2,0,0,0,1,0.8327175057955102,4.0
2008,15,1,1,2,19,1,0,2,0,0,0,0,3.1302227945215697,1.0
2009,18,1,0,4,5,7,0,3,1,0,0,0,2.537098950572448,2.0
2010,18,1,0,3,2,12,0,2,1,0,0,0,1.671076181781797,4.0
2011,15,1,3,2,4,22,0,1,0,1,1,0,0.8165506596743497,4.0
2012,15,1,0,2,18,24,0,3,0,1,0,0,1.1314027355141834,4.0
2013,16,0,2,1,10,29,0,3,0,0,0,0,0.3331542282930413,4.0
2014,17,0,2,4,7,21,1,2,0,0,0,0,1.4890630202510051,4.0
2015,15,1,2,4,17,19,1,1,0,1,0,0,1.6833300315712254,4.0
2016,16,1,3,1,7,21,1,4,1,0,0,0,1.921942133736121,4.0
2017,16,1,0,1,6,14,0,3,0,0,0,0,1.9400069221827017,4.0
2018,17,0,0,1,4,19,0,1,1,0,0,0,1.0658486732058416,4.0
2019,18,1,0,1,7,22,1,0,0,0,0,0,0.9689861311254953,4.0
2020,15,0,0,3,6,8,1,2,1,0,0,0,2.686144990139594,2.0
2021,17,1,0,1,13,2,1,3,1,1,0,0,3.520612391633881,0.0
2022,15,1,0,0,5,2,0,1,1,0,0,0,2.8159732956810704,2.0
2023,16,0,2,1,11,1,0,2,1,1,0,0,3.487510668221957,1.0
2024,16,0,1,4,1,0,1,2,0,0,1,0,3.5921289778598062,0.0
2025,18,1,0,2,3,13,0,3,0,0,0,0,1.5784416654580549,4.0
2026,16,1,1,2,8,16,0,2,1,0,1,0,1.8860081741258312,4.0
2027,16,1,0,1,18,12,1,2,0,1,0,0,2.366010872187284,3.0
2028,17,0,0,4,7,18,1,4,1,0,1,0,2.434934378846439,3.0
2029,15,0,2,3,13,29,0,1,0,0,0,0,0.3931864713624303,4.0
2030,15,0,1,1,5,22,0,1,0,1,1,0,0.7132676650608875,4.0
2031,17,0,2,0,2,14,1,3,0,1,1,0,2.574449970243328,2.0
2032,18,0,0,0,1,26,0,1,1,1,0,0,0.7005398668998437,4.0
2033,15,0,2,1,6,24,1,3,1,0,1,0,1.586289237455222,4.0
2034,16,1,1,2,3,13,1,0,0,1,0,0,2.058575292693283,3.0
2035,15,1,1,3,3,1,1,1,0,0,0,0,3.1296400506375512,1.0
2036,16,0,1,2,15,6,1,4,1,1,0,0,3.539198711532371,0.0
2037,18,1,2,3,0,16,0,2,1,1,1,0,2.05996665628182,3.0
2038,17,1,1,2,11,17,0,3,0,1,1,1,1.756035494723187,4.0
2039,15,0,1,2,7,5,0,1,1,1,0,0,2.6226010520500767,2.0
2040,17,1,3,2,10,26,0,1,0,0,0,0,0.2628611666623931,4.0
2041,15,0,2,1,11,20,0,3,0,1,1,0,1.704415088568228,4.0
2042,16,0,0,1,6,7,0,2,0,0,0,0,2.1044499314712546,3.0
2043,17,1,2,2,5,27,1,2,1,1,1,0,0.8375123196439725,4.0
2044,15,0,0,0,14,26,0,0,1,1,0,0,0.556828032953946,4.0
2045,16,0,0,1,17,1,0,2,1,0,0,0,3.3501309740346112,1.0
2046,17,0,1,2,3,0,0,3,1,0,0,0,3.279646224162432,1.0
2047,17,0,3,4,1,15,0,3,0,1,0,0,1.5563289566907113,4.0
2048,15,0,3,2,17,6,0,3,1,0,0,1,2.8463787534192235,2.0
2049,15,0,0,3,6,21,0,3,0,0,0,0,1.137899800685294,4.0
2050,15,0,1,2,11,23,0,2,1,0,0,0,1.3917877793457225,4.0
2051,16,0,0,2,7,10,1,2,0,0,0,0,2.182795221152233,3.0
